1 Temperature:23.18 Humidity:27.272 Light:426 CO2:721.25 HumidityRatio:0.004792988
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:441 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:441 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:443.3333333 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:443 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:445.5 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:446 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:442 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:442.5 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:440 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:441.5 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:443 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:443 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.35666667 Light:0 CO2:441.6666667 HumidityRatio:0.00275513
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:442 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.32333333 Light:0 CO2:446.3333333 HumidityRatio:0.002750365
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:440.5 HumidityRatio:0.002745599
0 Temperature:19.745 Humidity:19.34 Light:0 CO2:437.5 HumidityRatio:0.002745037
0 Temperature:19.79 Humidity:19.34 Light:0 CO2:442.5 HumidityRatio:0.002752747
0 Temperature:19.79 Humidity:19.39 Light:0 CO2:442 HumidityRatio:0.002759896
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:439 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:437 HumidityRatio:0.002744454
0 Temperature:19.745 Humidity:19.39 Light:0 CO2:439 HumidityRatio:0.002752165
0 Temperature:19.79 Humidity:19.39 Light:0 CO2:441 HumidityRatio:0.002759896
0 Temperature:19.79 Humidity:19.39 Light:0 CO2:446 HumidityRatio:0.002759896
0 Temperature:19.745 Humidity:19.39 Light:0 CO2:443 HumidityRatio:0.002752165
0 Temperature:19.745 Humidity:19.39 Light:0 CO2:441 HumidityRatio:0.002752165
0 Temperature:19.79 Humidity:19.39 Light:0 CO2:443 HumidityRatio:0.002759896
0 Temperature:19.79 Humidity:19.39 Light:0 CO2:439 HumidityRatio:0.002759896
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:441.5 HumidityRatio:0.002744454
0 Temperature:19.76 Humidity:19.39 Light:0 CO2:440.6666667 HumidityRatio:0.00275474
0 Temperature:19.73 Humidity:19.39 Light:0 CO2:444 HumidityRatio:0.002749593
0 Temperature:19.745 Humidity:19.39 Light:0 CO2:442 HumidityRatio:0.002752165
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:441 HumidityRatio:0.002744454
0 Temperature:19.7225 Humidity:19.39 Light:0 CO2:448.5 HumidityRatio:0.002748307
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:445 HumidityRatio:0.002744454
0 Temperature:19.745 Humidity:19.39 Light:0 CO2:442 HumidityRatio:0.002752165
0 Temperature:19.79 Humidity:19.39 Light:0 CO2:444.5 HumidityRatio:0.002759896
0 Temperature:19.73 Humidity:19.39 Light:0 CO2:444.6666667 HumidityRatio:0.002749593
0 Temperature:19.79 Humidity:19.39 Light:0 CO2:445 HumidityRatio:0.002759896
0 Temperature:19.79 Humidity:19.39 Light:0 CO2:445 HumidityRatio:0.002759896
0 Temperature:19.79 Humidity:19.34 Light:0 CO2:445.5 HumidityRatio:0.002752747
0 Temperature:19.79 Humidity:19.39 Light:0 CO2:444 HumidityRatio:0.002759896
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:443.5 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.315 Light:0 CO2:446 HumidityRatio:0.002749173
0 Temperature:19.745 Humidity:19.34 Light:0 CO2:446 HumidityRatio:0.002745037
0 Temperature:19.7 Humidity:19.29 Light:0 CO2:447 HumidityRatio:0.002730238
0 Temperature:19.745 Humidity:19.29 Light:0 CO2:444.5 HumidityRatio:0.002737909
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:437.5 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:435.5 HumidityRatio:0.002745599
0 Temperature:19.745 Humidity:19.29 Light:0 CO2:443 HumidityRatio:0.002737909
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:446 HumidityRatio:0.002745599
0 Temperature:19.745 Humidity:19.29 Light:0 CO2:440.5 HumidityRatio:0.002737909
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:439.5 HumidityRatio:0.002745599
0 Temperature:19.7 Humidity:19.29 Light:0 CO2:444.5 HumidityRatio:0.002730238
0 Temperature:19.7675 Humidity:19.29 Light:0 CO2:444.25 HumidityRatio:0.002741752
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:446 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:442 HumidityRatio:0.002745599
0 Temperature:19.745 Humidity:19.29 Light:0 CO2:443 HumidityRatio:0.002737909
0 Temperature:19.7 Humidity:19.34 Light:0 CO2:443 HumidityRatio:0.002737346
0 Temperature:19.745 Humidity:19.34 Light:0 CO2:443.5 HumidityRatio:0.002745037
0 Temperature:19.745 Humidity:19.29 Light:0 CO2:441.5 HumidityRatio:0.002737909
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:439 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:437 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:442.6666667 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:442 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:438.5 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:437 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:440 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.26 Light:0 CO2:444.5 HumidityRatio:0.00274131
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:438.6666667 HumidityRatio:0.002745599
0 Temperature:19.79 Humidity:19.2 Light:0 CO2:438 HumidityRatio:0.002732733
0 Temperature:19.79 Humidity:19.2 Light:0 CO2:437 HumidityRatio:0.002732733
0 Temperature:19.79 Humidity:19.2 Light:0 CO2:444 HumidityRatio:0.002732733
0 Temperature:19.79 Humidity:19.2 Light:0 CO2:444 HumidityRatio:0.002732733
0 Temperature:19.79 Humidity:19.2 Light:0 CO2:443 HumidityRatio:0.002732733
0 Temperature:19.79 Humidity:19.245 Light:0 CO2:444 HumidityRatio:0.002739166
0 Temperature:19.76 Humidity:19.26 Light:0 CO2:442.3333333 HumidityRatio:0.00273619
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:442 HumidityRatio:0.002745599
0 Temperature:19.76 Humidity:19.29 Light:0 CO2:444.6666667 HumidityRatio:0.00274047
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:443 HumidityRatio:0.002745599
0 Temperature:19.745 Humidity:19.29 Light:0 CO2:443.5 HumidityRatio:0.002737909
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:444 HumidityRatio:0.002745599
0 Temperature:19.745 Humidity:19.29 Light:0 CO2:441 HumidityRatio:0.002737909
0 Temperature:19.73 Humidity:19.32333333 Light:0 CO2:441.75 HumidityRatio:0.002740098
0 Temperature:19.745 Humidity:19.34 Light:0 CO2:445.5 HumidityRatio:0.002745037
0 Temperature:19.7 Humidity:19.34 Light:0 CO2:442 HumidityRatio:0.002737346
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:441 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:448 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:443 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:442 HumidityRatio:0.002744454
0 Temperature:19.745 Humidity:19.39 Light:0 CO2:443 HumidityRatio:0.002752165
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:446 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:439 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:444 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:445 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:440 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:442.3333333 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:444 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:441.5 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:444 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:439.5 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:441 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:442 HumidityRatio:0.002744454
0 Temperature:19.745 Humidity:19.39 Light:0 CO2:447 HumidityRatio:0.002752165
0 Temperature:19.7225 Humidity:19.39 Light:0 CO2:450.5 HumidityRatio:0.002748307
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:452 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:450 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:447 HumidityRatio:0.002744454
0 Temperature:19.79 Humidity:19.39 Light:0 CO2:442 HumidityRatio:0.002759896
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:442 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:449.6666667 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:445 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:445 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:446 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:447 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:444 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:443 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:442 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:442.5 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:441 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:444 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:447 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.35666667 Light:0 CO2:445 HumidityRatio:0.002739715
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:445 HumidityRatio:0.002744454
0 Temperature:19.65 Humidity:19.34 Light:0 CO2:442.5 HumidityRatio:0.002728822
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:445 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.29 Light:0 CO2:448.5 HumidityRatio:0.002730238
0 Temperature:19.7 Humidity:19.29 Light:0 CO2:448 HumidityRatio:0.002730238
0 Temperature:19.7 Humidity:19.29 Light:0 CO2:449.5 HumidityRatio:0.002730238
0 Temperature:19.7 Humidity:19.29 Light:0 CO2:450 HumidityRatio:0.002730238
0 Temperature:19.7 Humidity:19.245 Light:0 CO2:449 HumidityRatio:0.002723841
0 Temperature:19.7 Humidity:19.245 Light:0 CO2:442 HumidityRatio:0.002723841
0 Temperature:19.7 Humidity:19.2 Light:0 CO2:446 HumidityRatio:0.002717444
0 Temperature:19.7 Humidity:19.2 Light:0 CO2:445 HumidityRatio:0.002717444
0 Temperature:19.7 Humidity:19.29 Light:0 CO2:444.5 HumidityRatio:0.002730238
0 Temperature:19.7 Humidity:19.2 Light:0 CO2:445 HumidityRatio:0.002717444
0 Temperature:19.745 Humidity:19.2675 Light:0 CO2:451.75 HumidityRatio:0.002734702
0 Temperature:19.76 Humidity:19.23 Light:0 CO2:450.3333333 HumidityRatio:0.002731909
0 Temperature:19.745 Humidity:19.2 Light:0 CO2:451 HumidityRatio:0.002725079
0 Temperature:19.79 Humidity:19.2 Light:0 CO2:452 HumidityRatio:0.002732733
0 Temperature:19.79 Humidity:19.2 Light:0 CO2:450 HumidityRatio:0.002732733
0 Temperature:19.79 Humidity:19.2 Light:0 CO2:444 HumidityRatio:0.002732733
0 Temperature:19.7675 Humidity:19.2 Light:0 CO2:446.5 HumidityRatio:0.002728904
0 Temperature:19.79 Humidity:19.2 Light:0 CO2:447.6666667 HumidityRatio:0.002732733
0 Temperature:19.79 Humidity:19.2 Light:0 CO2:440.3333333 HumidityRatio:0.002732733
0 Temperature:19.79 Humidity:19.2 Light:0 CO2:448 HumidityRatio:0.002732733
0 Temperature:19.73 Humidity:19.2 Light:0 CO2:448.3333333 HumidityRatio:0.002722532
0 Temperature:19.745 Humidity:19.245 Light:0 CO2:445 HumidityRatio:0.002731494
0 Temperature:19.7 Humidity:19.2 Light:0 CO2:442 HumidityRatio:0.002717444
0 Temperature:19.745 Humidity:19.245 Light:0 CO2:448 HumidityRatio:0.002731494
0 Temperature:19.745 Humidity:19.29 Light:0 CO2:449 HumidityRatio:0.002737909
0 Temperature:19.7 Humidity:19.29 Light:0 CO2:451 HumidityRatio:0.002730238
0 Temperature:19.79 Humidity:19.29 Light:0 CO2:448 HumidityRatio:0.002745599
0 Temperature:19.7 Humidity:19.29 Light:0 CO2:447.5 HumidityRatio:0.002730238
0 Temperature:19.7 Humidity:19.29 Light:0 CO2:446.5 HumidityRatio:0.002730238
0 Temperature:19.7 Humidity:19.29 Light:0 CO2:449 HumidityRatio:0.002730238
0 Temperature:19.7 Humidity:19.29 Light:0 CO2:453 HumidityRatio:0.002730238
0 Temperature:19.7 Humidity:19.29 Light:0 CO2:448 HumidityRatio:0.002730238
0 Temperature:19.7 Humidity:19.34 Light:0 CO2:449.5 HumidityRatio:0.002737346
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:449 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:447 HumidityRatio:0.002744454
0 Temperature:19.66666667 Humidity:19.35666667 Light:0 CO2:449.3333333 HumidityRatio:0.002734025
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:448 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:446.5 HumidityRatio:0.002744454
0 Temperature:19.65 Humidity:19.34 Light:0 CO2:444 HumidityRatio:0.002728822
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:443.3333333 HumidityRatio:0.002744454
0 Temperature:19.66666667 Humidity:19.35666667 Light:0 CO2:450 HumidityRatio:0.002734025
0 Temperature:19.66666667 Humidity:19.35666667 Light:0 CO2:453.3333333 HumidityRatio:0.002734025
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:448 HumidityRatio:0.002744454
0 Temperature:19.65 Humidity:19.34 Light:0 CO2:449 HumidityRatio:0.002728822
0 Temperature:19.6 Humidity:19.29 Light:0 CO2:450 HumidityRatio:0.002713259
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:451 HumidityRatio:0.002744454
0 Temperature:19.65 Humidity:19.34 Light:0 CO2:443 HumidityRatio:0.002728822
0 Temperature:19.66666667 Humidity:19.35666667 Light:0 CO2:448.3333333 HumidityRatio:0.002734025
0 Temperature:19.65 Humidity:19.34 Light:0 CO2:453 HumidityRatio:0.002728822
0 Temperature:19.6 Humidity:19.29 Light:0 CO2:451 HumidityRatio:0.002713259
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:451.5 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:451 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:448 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:450 HumidityRatio:0.002744454
0 Temperature:19.65 Humidity:19.34 Light:0 CO2:446 HumidityRatio:0.002728822
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:445 HumidityRatio:0.002744454
0 Temperature:19.65 Humidity:19.34 Light:0 CO2:446 HumidityRatio:0.002728822
0 Temperature:19.7 Humidity:19.4175 Light:0 CO2:448.75 HumidityRatio:0.002748364
0 Temperature:19.7 Humidity:19.445 Light:0 CO2:449 HumidityRatio:0.002752273
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:454 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:452.6666667 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:450 HumidityRatio:0.002744454
0 Temperature:19.65 Humidity:19.34 Light:0 CO2:444.5 HumidityRatio:0.002728822
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:448.5 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:448 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:447 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:449.5 HumidityRatio:0.002744454
0 Temperature:19.6 Humidity:19.29 Light:0 CO2:450 HumidityRatio:0.002713259
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:450 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:445 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:447.5 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.39 Light:0 CO2:454 HumidityRatio:0.002744454
0 Temperature:19.7 Humidity:19.5 Light:0 CO2:450 HumidityRatio:0.002760093
0 Temperature:19.7 Humidity:19.5 Light:0 CO2:452 HumidityRatio:0.002760093
0 Temperature:19.7 Humidity:19.5 Light:0 CO2:447 HumidityRatio:0.002760093
0 Temperature:19.7 Humidity:19.5 Light:0 CO2:456 HumidityRatio:0.002760093
0 Temperature:19.65 Humidity:19.445 Light:0 CO2:452 HumidityRatio:0.002743703
0 Temperature:19.7 Humidity:19.5 Light:0 CO2:452 HumidityRatio:0.002760093
0 Temperature:19.7 Humidity:19.445 Light:0 CO2:450 HumidityRatio:0.002752273
0 Temperature:19.65 Humidity:19.445 Light:0 CO2:450.5 HumidityRatio:0.002743703
0 Temperature:19.6 Humidity:19.39 Light:0 CO2:450.5 HumidityRatio:0.002727386
0 Temperature:19.7 Humidity:19.5 Light:0 CO2:452 HumidityRatio:0.002760093
0 Temperature:19.7 Humidity:19.5 Light:0 CO2:455 HumidityRatio:0.002760093
0 Temperature:19.7 Humidity:19.5 Light:0 CO2:454 HumidityRatio:0.002760093
0 Temperature:19.6 Humidity:19.42666667 Light:0 CO2:453 HumidityRatio:0.002732566
0 Temperature:19.6 Humidity:19.39 Light:0 CO2:449 HumidityRatio:0.002727386
0 Temperature:19.6 Humidity:19.5 Light:0 CO2:451 HumidityRatio:0.002742927
0 Temperature:19.6 Humidity:19.5 Light:0 CO2:449 HumidityRatio:0.002742927
0 Temperature:19.575 Humidity:19.5 Light:0 CO2:451 HumidityRatio:0.00273865
0 Temperature:19.6 Humidity:19.5 Light:0 CO2:455.5 HumidityRatio:0.002742927
0 Temperature:19.6 Humidity:19.5 Light:0 CO2:453.5 HumidityRatio:0.002742927
0 Temperature:19.6 Humidity:19.5 Light:0 CO2:445.5 HumidityRatio:0.002742927
0 Temperature:19.6 Humidity:19.5 Light:0 CO2:448 HumidityRatio:0.002742927
0 Temperature:19.6 Humidity:19.5 Light:14 CO2:453.5 HumidityRatio:0.002742927
0 Temperature:19.6 Humidity:19.5 Light:14 CO2:450 HumidityRatio:0.002742927
0 Temperature:19.6 Humidity:19.5 Light:14 CO2:451 HumidityRatio:0.002742927
0 Temperature:19.6 Humidity:19.5 Light:14 CO2:451.3333333 HumidityRatio:0.002742927
0 Temperature:19.6 Humidity:19.5 Light:14 CO2:453.6 HumidityRatio:0.002742927
0 Temperature:19.6 Humidity:19.5 Light:14 CO2:456 HumidityRatio:0.002742927
0 Temperature:19.6 Humidity:19.5 Light:9.333333333 CO2:451 HumidityRatio:0.002742927
0 Temperature:19.6 Humidity:19.5 Light:10.5 CO2:446 HumidityRatio:0.002742927
0 Temperature:19.6 Humidity:19.5 Light:7 CO2:447 HumidityRatio:0.002742927
0 Temperature:19.6 Humidity:19.5 Light:9.333333333 CO2:449.3333333 HumidityRatio:0.002742927
0 Temperature:19.6 Humidity:19.5 Light:7 CO2:450.75 HumidityRatio:0.002742927
0 Temperature:19.63333333 Humidity:19.53333333 Light:9.333333333 CO2:451.3333333 HumidityRatio:0.002753358
0 Temperature:19.6 Humidity:19.5 Light:7 CO2:450.5 HumidityRatio:0.002742927
0 Temperature:19.625 Humidity:19.5 Light:10 CO2:458 HumidityRatio:0.002747209
0 Temperature:19.6 Humidity:19.5 Light:13.5 CO2:454.5 HumidityRatio:0.002742927
0 Temperature:19.6 Humidity:19.5 Light:11.5 CO2:459.75 HumidityRatio:0.002742927
0 Temperature:19.65 Humidity:19.55 Light:6 CO2:457 HumidityRatio:0.002758584
0 Temperature:19.7 Humidity:19.55 Light:6 CO2:459 HumidityRatio:0.002767201
0 Temperature:19.675 Humidity:19.5 Light:6 CO2:456.25 HumidityRatio:0.002755792
0 Temperature:19.675 Humidity:19.5 Light:6 CO2:453 HumidityRatio:0.002755792
0 Temperature:19.7 Humidity:19.5 Light:12 CO2:452.6666667 HumidityRatio:0.002760093
0 Temperature:19.675 Humidity:19.5 Light:24 CO2:453.25 HumidityRatio:0.002755792
0 Temperature:19.7 Humidity:19.5 Light:24 CO2:454 HumidityRatio:0.002760093
0 Temperature:19.7 Humidity:19.5 Light:24 CO2:458 HumidityRatio:0.002760093
0 Temperature:19.68 Humidity:19.478 Light:24 CO2:458 HumidityRatio:0.002753528
0 Temperature:19.7 Humidity:19.5 Light:14 CO2:454.75 HumidityRatio:0.002760093
0 Temperature:19.675 Humidity:19.4725 Light:14 CO2:453.5 HumidityRatio:0.002751889
0 Temperature:19.66666667 Humidity:19.46333333 Light:17.33333333 CO2:456.3333333 HumidityRatio:0.002749158
0 Temperature:19.7 Humidity:19.5 Light:18.5 CO2:457.75 HumidityRatio:0.002760093
0 Temperature:19.7 Humidity:19.5 Light:20.33333333 CO2:461 HumidityRatio:0.002760093
0 Temperature:19.7 Humidity:19.5 Light:26.5 CO2:460.25 HumidityRatio:0.002760093
0 Temperature:19.7 Humidity:19.5 Light:26.5 CO2:458 HumidityRatio:0.002760093
0 Temperature:19.7 Humidity:19.5 Light:26.5 CO2:459 HumidityRatio:0.002760093
0 Temperature:19.63333333 Humidity:19.42666667 Light:22 CO2:457 HumidityRatio:0.002738256
0 Temperature:19.7 Humidity:19.5 Light:13 CO2:451.5 HumidityRatio:0.002760093
0 Temperature:19.7 Humidity:19.5 Light:22 CO2:451.5 HumidityRatio:0.002760093
0 Temperature:19.66666667 Humidity:19.46333333 Light:31 CO2:455 HumidityRatio:0.002749158
0 Temperature:19.675 Humidity:19.4725 Light:31 CO2:458 HumidityRatio:0.002751889
0 Temperature:19.7 Humidity:19.5 Light:31 CO2:457.5 HumidityRatio:0.002760093
0 Temperature:19.675 Humidity:19.4725 Light:31 CO2:456.5 HumidityRatio:0.002751889
0 Temperature:19.63333333 Humidity:19.42666667 Light:31 CO2:454.3333333 HumidityRatio:0.002738256
0 Temperature:19.675 Humidity:19.4725 Light:31 CO2:455 HumidityRatio:0.002751889
0 Temperature:19.66666667 Humidity:19.46333333 Light:42.33333333 CO2:456.3333333 HumidityRatio:0.002749158
0 Temperature:19.65 Humidity:19.445 Light:48 CO2:456 HumidityRatio:0.002743703
0 Temperature:19.65 Humidity:19.4725 Light:48 CO2:452.5 HumidityRatio:0.0027476
0 Temperature:19.63333333 Humidity:19.5 Light:38.33333333 CO2:451.3333333 HumidityRatio:0.002748638
0 Temperature:19.625 Humidity:19.5 Light:33.5 CO2:453 HumidityRatio:0.002747209
0 Temperature:19.6 Humidity:19.5 Light:38.33333333 CO2:453 HumidityRatio:0.002742927
0 Temperature:19.6 Humidity:19.5 Light:33.5 CO2:454.5 HumidityRatio:0.002742927
0 Temperature:19.6 Humidity:19.5 Light:40.75 CO2:456.75 HumidityRatio:0.002742927
0 Temperature:19.6 Humidity:19.5 Light:41.5 CO2:453.5 HumidityRatio:0.002742927
0 Temperature:19.575 Humidity:19.55 Light:38.75 CO2:450.25 HumidityRatio:0.002745703
0 Temperature:19.575 Humidity:19.6 Light:55 CO2:454.75 HumidityRatio:0.002752757
0 Temperature:19.575 Humidity:19.6 Light:67.75 CO2:455 HumidityRatio:0.002752757
0 Temperature:19.6 Humidity:19.6 Light:81.66666667 CO2:455.3333333 HumidityRatio:0.002757055
0 Temperature:19.63333333 Humidity:19.6 Light:82.66666667 CO2:457 HumidityRatio:0.002762796
0 Temperature:19.65 Humidity:19.5 Light:89.75 CO2:461.5 HumidityRatio:0.002751498
0 Temperature:19.7 Humidity:19.53333333 Light:96 CO2:458 HumidityRatio:0.002764832
0 Temperature:19.7675 Humidity:19.5 Light:93.5 CO2:461 HumidityRatio:0.002771733
0 Temperature:19.79 Humidity:19.39 Light:93.5 CO2:458 HumidityRatio:0.002759896
0 Temperature:19.79 Humidity:19.39 Light:91.5 CO2:460 HumidityRatio:0.002759896
0 Temperature:19.89 Humidity:19.4175 Light:103 CO2:453.25 HumidityRatio:0.002781099
0 Temperature:19.89 Humidity:19.39 Light:107.25 CO2:452.5 HumidityRatio:0.002777143
0 Temperature:19.92666667 Humidity:19.42666667 Light:110 CO2:455.3333333 HumidityRatio:0.002788777
0 Temperature:19.945 Humidity:19.365 Light:112 CO2:451 HumidityRatio:0.00278306
0 Temperature:20 Humidity:19.34 Light:116 CO2:453 HumidityRatio:0.002788981
0 Temperature:20 Humidity:19.29 Light:119.5 CO2:450.75 HumidityRatio:0.002781738
0 Temperature:20 Humidity:19.29 Light:126.3333333 CO2:450.6666667 HumidityRatio:0.002781738
0 Temperature:20 Humidity:19.2675 Light:133 CO2:458.25 HumidityRatio:0.002778479
0 Temperature:20.06666667 Humidity:19.26 Light:133 CO2:460.6666667 HumidityRatio:0.002788935
0 Temperature:20.1 Humidity:19.29 Light:130.5 CO2:460 HumidityRatio:0.002799094
0 Temperature:20.13333333 Humidity:19.23 Light:137.6666667 CO2:457 HumidityRatio:0.002796137
0 Temperature:20.15 Humidity:19.2225 Light:137.75 CO2:455 HumidityRatio:0.002797938
0 Temperature:20.13333333 Humidity:19.2 Light:143.3333333 CO2:456.3333333 HumidityRatio:0.002791755
0 Temperature:20.2 Humidity:19.2 Light:141.6 CO2:461.75 HumidityRatio:0.002803345
0 Temperature:20.2675 Humidity:19.2 Light:151.75 CO2:459.6 HumidityRatio:0.002815123
0 Temperature:20.2675 Humidity:19.175 Light:152 CO2:455 HumidityRatio:0.002811441
0 Temperature:20.29 Humidity:19.175 Light:157 CO2:454.4 HumidityRatio:0.002815371
0 Temperature:20.29 Humidity:19.15 Light:153 CO2:458.5 HumidityRatio:0.002811684
0 Temperature:20.365 Humidity:19.1 Light:165.5 CO2:455.75 HumidityRatio:0.002817394
